"date","T1","RH_1","T2","RH_2","T3","RH_3","T4","RH_4","T5","RH_5","T6","RH_6","T7","RH_7","T8","RH_8","T9","RH_9","W_1","W_2","W_3","W_4","W_5","W_6","W_7","W_8","W_9","Day_of_week"
"2016-09-15 23:30:00","26.289999999999999","53.000000000000000","24.199999999999999","55.000000000000000","27.500000000000000","49.200000000000003","27.100000000000001","51.966666666666669","25.390000000000001","55.223333333333336","14.1899999999999995","99.90000000000000568","25.390000000000001","48.399999999999999","26.289999999999999","55.789999999999999","25.390000000000001","50.163333333333334","0.0113333231203436458","0.0103698458544592542","0.0112953721199785164","0.0116609492663632859","0.0111932178804917213","1.0085891759984452e-02","0.0097884317432898205","0.0119413801602328614","0.0101508687431870141","Thursday"
"2016-09-15 23:40:00","26.289999999999999","52.933333333333330","24.199999999999999","55.060000000000002","27.426666666666666","49.200000000000003","27.100000000000001","51.899999999999999","25.390000000000001","55.030000000000001","14.1899999999999995","99.90000000000000568","25.390000000000001","48.363333333333330","26.289999999999999","55.730000000000004","25.390000000000001","50.230000000000004","0.0113188079497867355","0.0103813472232261797","0.0112461349559570684","0.0116457096547045377","0.0111533284727213713","1.0085891759984452e-02","0.0097808996568957279","0.0119282913803831266","0.0101645796234900304","Thursday"
"2016-09-15 23:50:00","26.259999999999998","52.899999999999999","24.199999999999999","55.200000000000003","27.500000000000000","49.200000000000003","27.000000000000000","51.789999999999999","25.390000000000001","54.863333333333330","14.0000000000000000","99.90000000000000568","25.390000000000001","48.289999999999999","26.289999999999999","55.645000000000003","25.390000000000001","50.289999999999999","0.0112911699825314262","0.0104081853774026182","0.0112953721199785164","0.0115512964183975067","0.0111189450858323099","9.9603797424134000e-03","0.0097658360228730853","0.0119097498674314104","0.0101769199242903400","Thursday"
"2016-09-16 00:00:00","26.199999999999999","52.826666666666668","24.133333333333333","55.200000000000003","27.500000000000000","49.200000000000003","27.000000000000000","51.789999999999999","25.390000000000001","54.730000000000004","13.9175000000000004","99.90000000000000568","25.463333333333335","48.259999999999998","26.289999999999999","55.466666666666669","25.390000000000001","50.289999999999999","0.0112346290611988545","0.0103659474459494427","0.0112953721199785164","0.0115512964183975067","0.0110914410649572415","9.9063184783770176e-03","0.0098029667528313786","0.0118708525708560286","0.0101769199242903400","Friday"
"2016-09-16 00:10:00","26.199999999999999","52.789999999999999","24.100000000000001","55.289999999999999","27.500000000000000","49.200000000000003","26.890000000000001","51.200000000000003","25.390000000000001","54.560000000000002","13.8300000000000001","99.90000000000000568","25.390000000000001","48.200000000000003","26.289999999999999","55.326666666666668","25.390000000000001","50.289999999999999","0.0112266904270558691","0.0103620334765385270","0.0112953721199785164","0.0113424105248794444","0.0110563769039109250","9.8492683354675752e-03","0.0097473498173996538","0.0118403197199474265","0.0101769199242903400","Friday"
"2016-09-16 00:20:00","26.199999999999999","52.789999999999999","24.100000000000001","55.363333333333330","27.500000000000000","49.126666666666672","26.890000000000001","51.259999999999998","25.390000000000001","54.500000000000000","13.7633333333333336","99.90000000000000568","25.390000000000001","48.090000000000003","26.289999999999999","55.090000000000003","25.356666666666666","50.289999999999999","0.0112266904270558691","0.0103760063210413291","0.0112782309271283205","0.0113559450841467721","0.0110440022449869533","9.8059994200131347e-03","0.0097247570353999162","0.0117887113510830501","0.0101564452309342891","Friday"
"2016-09-16 00:30:00","26.133333333333333","52.789999999999999","24.000000000000000","55.289999999999999","27.500000000000000","49.090000000000003","26.789999999999999","51.289999999999999","25.390000000000001","54.466666666666669","13.6899999999999995","99.90000000000000568","25.390000000000001","48.090000000000003","26.289999999999999","55.030000000000001","25.356666666666666","50.289999999999999","0.0111817594500503385","0.0102989712303521302","0.0112696606786646860","0.0112949002211209064","0.0110371276435150736","9.7586004667344264e-03","0.0097247570353999162","0.0117756288746148647","0.0101564452309342891","Friday"
"2016-09-16 00:40:00","26.133333333333333","52.789999999999999","23.963333333333335","55.326666666666668","27.500000000000000","49.090000000000003","26.789999999999999","51.289999999999999","25.390000000000001","54.399999999999999","13.6299999999999990","99.90000000000000568","25.390000000000001","48.000000000000000","26.289999999999999","54.863333333333330","25.356666666666666","50.326666666666668","0.0111817594500503385","0.0102828616095917910","0.0112696606786646860","0.0112949002211209064","0.0110233788884939194","9.7199723565124258e-03","0.0097062732338513598","0.0117392914958416566","0.0101639713464814190","Friday"
"2016-09-16 00:50:00","26.100000000000001","52.700000000000003","23.890000000000001","55.399999999999999","27.530000000000001","48.990000000000002","26.759999999999998","51.289999999999999","25.390000000000001","54.363333333333330","13.6899999999999995","99.90000000000000568","25.390000000000001","48.000000000000000","26.289999999999999","54.789999999999999","25.289999999999999","50.399999999999999","0.0111399881726183658","0.0102506861473487185","0.0112663968945808761","0.0112746269854907127","0.0110158173277902904","9.7586004667344264e-03","0.0097062732338513598","0.0117233043691873338","0.0101380924641536023","Friday"
"2016-09-16 01:00:00","26.100000000000001","52.700000000000003","23.890000000000001","55.433333333333330","27.196666666666669","48.323333333333338","26.699999999999999","51.289999999999999","25.390000000000001","54.289999999999999","13.6899999999999995","99.90000000000000568","25.463333333333335","48.000000000000000","26.259999999999998","54.700000000000003","25.289999999999999","50.399999999999999","0.0111399881726183658","0.0102569555353479828","0.0108918271623853133","0.0112341777977030960","0.0110006947483140532","9.7586004667344264e-03","0.0097493256173574270","0.0116825847128097515","0.0101380924641536023","Friday"
"2016-09-16 01:10:00","26.100000000000001","52.700000000000003","23.890000000000001","55.500000000000000","26.693333333333332","46.799999999999997","26.699999999999999","51.289999999999999","25.356666666666666","54.200000000000003","13.6299999999999990","99.90000000000000568","25.390000000000001","48.000000000000000","26.259999999999998","54.626666666666672","25.289999999999999","50.399999999999999","0.0111399881726183658","0.0102694946843568322","0.0102304590658201001","0.0112341777977030960","0.0109600134326415001","9.7199723565124258e-03","0.0097062732338513598","0.0116666287325592304","0.0101380924641536023","Friday"
"2016-09-16 01:20:00","26.100000000000001","52.700000000000003","23.789999999999999","55.399999999999999","26.359999999999999","46.133333333333333","26.699999999999999","51.289999999999999","25.356666666666666","54.126666666666672","13.4633333333333329","99.90000000000000568","25.390000000000001","47.966666666666669","26.199999999999999","54.560000000000002","25.289999999999999","50.399999999999999","0.0111399881726183658","0.0101882127045296988","0.0098831373952555680","0.0112341777977030960","0.0109449234492339335","9.6133900346984866e-03","0.0096994276559144894","0.0116101371971346450","0.0101380924641536023","Friday"
"2016-09-16 01:30:00","26.100000000000001","52.663333333333334","23.789999999999999","55.466666666666669","26.030000000000001","45.359999999999999","26.666666666666668","51.289999999999999","25.390000000000001","54.060000000000002","13.3900000000000006","99.90000000000000568","25.390000000000001","47.899999999999999","26.199999999999999","54.560000000000002","25.289999999999999","50.466666666666669","0.0111320986724037889","0.0102006739528188242","0.0095244493183124033","0.0112117619653136092","0.0109532695264691858","9.5668265402718486e-03","0.0096857369451297751","0.0116101371971346450","0.0101517215081234364","Friday"
"2016-09-16 01:40:00","26.100000000000001","52.590000000000003","23.789999999999999","55.500000000000000","25.823333333333334","44.766666666666666","26.666666666666668","51.289999999999999","25.390000000000001","54.000000000000000","13.3000000000000007","99.43333333333333712","25.390000000000001","47.899999999999999","26.199999999999999","54.590000000000003","25.289999999999999","50.500000000000000","0.0111163202618220439","0.0102069047611857058","0.0092820034882717516","0.0112117619653136092","0.0109408988981570272","9.4648565014469124e-03","0.0096857369451297751","0.0116166402971680949","0.0101585362504947423","Friday"
"2016-09-16 01:50:00","26.000000000000000","52.590000000000003","23.789999999999999","55.500000000000000","25.566666666666666","44.526666666666671","26.600000000000001","51.289999999999999","25.289999999999999","54.000000000000000","13.3000000000000007","98.62666666666666515","25.390000000000001","47.899999999999999","26.199999999999999","54.530000000000001","25.289999999999999","50.500000000000000","0.0110496070889351608","0.0102069047611857058","0.0090900216163027087","0.0111670498652416978","0.0108749027860055494","9.3869127440943927e-03","0.0096857369451297751","0.0116036342305884613","0.0101585362504947423","Friday"
"2016-09-16 02:00:00","26.000000000000000","52.590000000000003","23.699999999999999","55.500000000000000","25.426666666666666","44.399999999999999","26.600000000000001","51.289999999999999","25.289999999999999","53.933333333333330","13.1899999999999995","97.29000000000000625","25.390000000000001","47.844999999999999","26.199999999999999","54.466666666666669","25.289999999999999","50.433333333333330","0.0110496070889351608","0.0101508647589091481","0.0089876526833767411","0.0111670498652416978","0.0108612425412957965","9.1905630332467219e-03","0.0096744425554679842","0.0115899061840047130","0.0101449069126779735","Friday"
"2016-09-16 02:10:00","26.000000000000000","52.590000000000003","23.699999999999999","55.560000000000002","25.259999999999998","44.399999999999999","26.566666666666666","51.259999999999998","25.289999999999999","53.789999999999999","13.3966666666666665","93.89666666666666117","25.390000000000001","47.789999999999999","26.199999999999999","54.399999999999999","25.289999999999999","50.500000000000000","0.0110496070889351608","0.0101620179546160674","0.0088977586384303090","0.0111381180714338283","0.0108318750119393795","8.9875832227119101e-03","0.0096631485696809360","0.0115754562513075681","0.0101585362504947423","Friday"
"2016-09-16 02:20:00","25.926666666666666","52.256666666666668","23.699999999999999","55.590000000000003","25.320000000000000","44.795000000000002","26.500000000000000","51.126666666666672","25.356666666666666","53.789999999999999","13.5333333333333332","94.39666666666666117","25.390000000000001","47.730000000000004","26.199999999999999","54.289999999999999","25.289999999999999","50.433333333333330","0.0109299583831385123","0.0101675947000547939","0.0090106240277761339","0.0110643019728875885","0.0108756559400565497","9.1181814360572176e-03","0.0096508283185052675","0.0115516153032673326","0.0101449069126779735","Friday"
"2016-09-16 02:30:00","25.963333333333335","52.363333333333337","23.699999999999999","55.663333333333334","25.633333333333333","45.399999999999999","26.500000000000000","51.060000000000002","25.289999999999999","53.789999999999999","13.4600000000000009","94.73000000000000398","25.390000000000001","47.700000000000003","26.199999999999999","54.289999999999999","25.289999999999999","50.466666666666669","0.0109768770023312701","0.0101812271586909642","0.0093082686167862208","0.0110496183693761848","0.0108318750119393795","9.1065867596598522e-03","0.0096446683731405969","0.0115516153032673326","0.0101517215081234364","Friday"
"2016-09-16 02:40:00","25.917500000000000","52.215000000000003","23.600000000000001","55.590000000000003","25.823333333333334","45.800000000000004","26.500000000000000","51.000000000000000","25.289999999999999","53.730000000000004","13.3600000000000012","94.89333333333333087","25.390000000000001","47.700000000000003","26.199999999999999","54.200000000000003","25.289999999999999","50.466666666666669","0.0109150617126273410","0.0101055460493547113","0.0094995289277193858","0.0110364037085933300","0.0108195824368087553","9.0623576222840455e-03","0.0096446683731405969","0.0115321104075645359","0.0101517215081234364","Friday"
"2016-09-16 02:50:00","25.926666666666666","52.330000000000005","23.600000000000001","55.663333333333334","25.963333333333335","46.466666666666669","26.500000000000000","51.000000000000000","25.289999999999999","53.590000000000003","13.2725000000000009","94.82500000000000284","25.390000000000001","47.700000000000003","26.199999999999999","54.126666666666672","25.289999999999999","50.399999999999999","0.0109455666329867883","0.0101190939830266002","0.0097214446208395439","0.0110364037085933300","0.0107909016185952205","9.0034263084464144e-03","0.0096446683731405969","0.0115162184175285221","0.0101380924641536023","Friday"
"2016-09-16 03:00:00","25.890000000000001","52.200000000000003","23.566666666666666","55.626666666666672","26.100000000000001","46.963333333333331","26.500000000000000","51.090000000000003","25.289999999999999","53.590000000000003","13.2633333333333336","91.00000000000000000","25.390000000000001","47.700000000000003","26.199999999999999","54.163333333333334","25.289999999999999","50.399999999999999","0.0108938081890202817","0.0100916981464598907","0.0099080264419761244","0.0110562259066622100","0.0107909016185952205","8.6299710548148161e-03","0.0096446683731405969","0.0115241643128836582","0.0101380924641536023","Friday"
"2016-09-16 03:10:00","25.890000000000001","52.200000000000003","23.566666666666666","55.700000000000003","26.166666666666668","47.223333333333336","26.500000000000000","51.090000000000003","25.289999999999999","53.590000000000003","13.3900000000000006","89.23333333333333428","25.390000000000001","47.626666666666672","26.199999999999999","54.030000000000001","25.289999999999999","50.289999999999999","0.0108938081890202817","0.0101052183002756316","0.0100037278381560710","0.0110562259066622100","0.0107909016185952205","8.5313329304173274e-03","0.0096296112347005088","0.0114952711033460345","0.0101156058263687683","Friday"
"2016-09-16 03:20:00","25.890000000000001","52.200000000000003","23.500000000000000","55.730000000000004","26.230000000000000","47.463333333333331","26.500000000000000","51.090000000000003","25.289999999999999","53.500000000000000","13.3300000000000001","89.90000000000000568","25.390000000000001","47.626666666666672","26.199999999999999","53.950000000000003","25.230000000000000","50.289999999999999","0.0108938081890202817","0.0100695393560426803","0.0100936940698015572","0.0110562259066622100","0.0107724653225358021","8.5619080234825996e-03","0.0096296112347005088","0.0114779364426153448","0.0100789754231905403","Friday"
"2016-09-16 03:30:00","25.823333333333334","52.200000000000003","23.500000000000000","55.789999999999999","26.356666666666666","47.663333333333334","26.500000000000000","51.163333333333334","25.289999999999999","53.500000000000000","13.1899999999999995","91.56000000000000227","25.390000000000001","47.590000000000003","26.133333333333333","53.863333333333330","25.289999999999999","50.289999999999999","0.0108501298888764586","0.0100805561152497516","0.0102142506068144366","0.0110723782451726330","0.0107724653225358021","8.6417544769893384e-03","0.0096220829346761756","0.0114132801783945748","0.0101156058263687683","Friday"
"2016-09-16 03:40:00","25.789999999999999","52.200000000000003","23.500000000000000","55.730000000000004","26.390000000000001","47.826666666666668","26.463333333333335","51.090000000000003","25.289999999999999","53.466666666666669","13.2633333333333336","86.83333333333332860","25.390000000000001","47.590000000000003","26.199999999999999","53.730000000000004","25.230000000000000","50.230000000000004","0.0108283493230844682","0.0100695393560426803","0.0102703393208161860","0.0110319313012973569","0.0107656373373553396","8.2295977474487574e-03","0.0096220829346761756","0.0114302710168417126","0.0100667557788691291","Friday"
"2016-09-16 03:50:00","25.789999999999999","52.200000000000003","23.500000000000000","55.789999999999999","26.463333333333335","47.966666666666669","26.390000000000001","51.090000000000003","25.289999999999999","53.399999999999999","13.3900000000000006","81.68999999999999773","25.390000000000001","47.590000000000003","26.133333333333333","53.663333333333334","25.199999999999999","50.200000000000003","0.0108283493230844682","0.0100805561152497516","0.0103462874737672607","0.0109834847623253556","0.0107519818090526034","7.8010921242360112e-03","0.0096220829346761756","0.0113701268359915099","0.0100424090059201138","Friday"
"2016-09-16 04:00:00","25.789999999999999","52.163333333333334","23.500000000000000","55.789999999999999","26.500000000000000","48.000000000000000","26.390000000000001","51.090000000000003","25.259999999999998","53.399999999999999","13.5299999999999994","80.49666666666666970","25.390000000000001","47.590000000000003","26.199999999999999","53.590000000000003","25.199999999999999","50.200000000000003","0.0108206108831481618","0.0100805561152497516","0.0103763733556399545","0.0109834847623253556","0.0107324790960950031","7.7570664272069182e-03","0.0096220829346761756","0.0113999422077310144","0.0100424090059201138","Friday"
"2016-09-16 04:10:00","25.789999999999999","52.163333333333334","23.390000000000001","55.730000000000004","26.500000000000000","48.060000000000002","26.390000000000001","51.030000000000001","25.259999999999998","53.326666666666668","13.5999999999999996","80.50000000000000000","25.390000000000001","47.590000000000003","26.100000000000001","53.560000000000002","25.199999999999999","50.200000000000003","0.0108206108831481618","0.0100018698932663880","0.0103895604741803278","0.0109703582760884138","0.0107174864022432648","7.7932850809890328e-03","0.0096220829346761756","0.0113250892190944422","0.0100424090059201138","Friday"
"2016-09-16 04:20:00","25.789999999999999","52.090000000000003","23.390000000000001","55.789999999999999","26.600000000000001","48.230000000000004","26.390000000000001","51.090000000000003","25.230000000000000","53.289999999999999","13.5999999999999996","82.23333333333333428","25.390000000000001","47.530000000000001","26.100000000000001","53.500000000000000","25.199999999999999","50.200000000000003","0.0108051345710312909","0.0100128114446789117","0.0104895797019535983","0.0109834847623253556","0.0106905606351790083","7.9632391607909209e-03","0.0096097642853592187","0.0113121716806044107","0.0100424090059201138","Friday"
"2016-09-16 04:30:00","25.789999999999999","52.090000000000003","23.390000000000001","55.789999999999999","26.600000000000001","48.289999999999999","26.390000000000001","51.030000000000001","25.289999999999999","53.230000000000004","13.3600000000000012","87.42666666666666231","25.390000000000001","47.500000000000000","26.100000000000001","53.500000000000000","25.230000000000000","50.200000000000003","0.0108051345710312909","0.0100128114446789117","0.0105028494958434686","0.0109703582760884138","0.0107171628794686703","8.3397266826947258e-03","0.0096036051408887550","0.0113121716806044107","0.0100606461338835843","Friday"
"2016-09-16 04:40:00","25.789999999999999","52.090000000000003","23.390000000000001","55.789999999999999","26.600000000000001","48.433333333333330","26.390000000000001","51.000000000000000","25.230000000000000","53.200000000000003","13.2266666666666666","88.50000000000000000","25.390000000000001","47.500000000000000","26.100000000000001","53.500000000000000","25.230000000000000","50.126666666666672","0.0108051345710312909","0.0100128114446789117","0.0105345518130046719","0.0109637952371255745","0.0106721958592221073","8.3693530895606657e-03","0.0096036051408887550","0.0113121716806044107","0.0100457119433720408","Friday"
